id,target_text,whisper_text,wer,substitutions,deletions,insertions,hits,audio_duration_s,latency_s,is_success,error
common_voice_en_21653057-common_voice_en_21653087,Approved operators and a scheduled ferry service take people to the island.,Approved operators and a scheduled ferry service take people to the island.,0.000000,0,0,0,12,5.1259,0.0000,True,
common_voice_en_21658335-common_voice_en_21658337,Many private homes have basement studio apartments but are classified as one family.,"Many private homes have basement studio apartments, but are classified as one-family.",0.000000,0,0,0,13,5.6425,0.0000,True,
common_voice_en_21658335-common_voice_en_21658338,Many private homes have basement studio apartments but are classified as one family.,"Many private homes have basement studio apartments, but are classified as one-family.",0.000000,0,0,0,13,5.6425,0.0000,True,
common_voice_en_21659259-common_voice_en_21659260,Those with no mint mark were produced in London.,Those with no mint mark were produced in London.,0.000000,0,0,0,9,3.7867,0.0000,True,
common_voice_en_21722249-common_voice_en_21722261,The height of the entire stack of residues is the information measured in bits.,The height of the entire stack of residues is the information measured in bits.,0.000000,0,0,0,14,4.6537,0.0000,True,
common_voice_en_21722249-common_voice_en_21722264,The height of the entire stack of residues is the information measured in bits.,The height of the entire stack of residues is the information measured in bits.,0.000000,0,0,0,14,4.6537,0.0000,True,
common_voice_en_21742650-common_voice_en_21742652,"Around this time, Sid noticed that his skin was bleeding.","Around this time, Cid noticed that his skin was bleeding.",0.100000,1,0,0,9,4.9882,0.0000,True,
common_voice_en_21742650-common_voice_en_21742653,"Around this time, Sid noticed that his skin was bleeding.","Around this time, Seedy noticed that his skin was bleeding.",0.100000,1,0,0,9,4.9882,0.0000,True,
common_voice_en_21762342-common_voice_en_21762343,This was her most successful album recorded with Universal Music.,"This was her most successful album, recorded with Universal Music.",0.000000,0,0,0,10,3.3333,0.0000,True,
common_voice_en_21777264-common_voice_en_21777262,The browser's main features are customization and tab functions.,The browser's main features are customization and tab functions.,0.000000,0,0,0,10,3.6373,0.0000,True,
common_voice_en_21777264-common_voice_en_21777266,The browser's main features are customization and tab functions.,The browser's main features are customization and tab functions.,0.000000,0,0,0,10,3.6373,0.0000,True,
common_voice_en_21802531-common_voice_en_21802534,The general deployment process consists of several interrelated activities with possible transitions between them.,"The general deployment process consists of several interrelated activities, with possible transitions between them.",0.000000,0,0,0,14,6.0867,0.0000,True,
common_voice_en_21802531-common_voice_en_21802562,The general deployment process consists of several interrelated activities with possible transitions between them.,"The general deployment process consists of several interrelated activities, with possible transitions between them.",0.000000,0,0,0,14,6.0867,0.0000,True,
common_voice_en_21851751-common_voice_en_21851745,She regularly did judo to maintain her strength and flexibility.,She regularly did judo to maintain her strength and flexibility.,0.000000,0,0,0,10,4.1493,0.0000,True,
common_voice_en_21851751-common_voice_en_21851747,She regularly did judo to maintain her strength and flexibility.,She regularly did judo to maintain her strength and flexibility.,0.000000,0,0,0,10,4.1493,0.0000,True,
common_voice_en_21851999-common_voice_en_21851998,It is located just off the northeast coast of Town Island near Rocky Harbour.,"It is located just off the northeast coast of Town Island, near Rocky Harbor.",0.000000,0,0,0,14,5.0431,0.0000,True,
common_voice_en_21851999-common_voice_en_21852000,It is located just off the northeast coast of Town Island near Rocky Harbour.,"It is located just off the northeast coast of Town Island, near Rocky Harbor.",0.000000,0,0,0,14,5.0431,0.0000,True,
common_voice_en_21869715-common_voice_en_21869717,A remake is a motion picture based on a film produced earlier.,A remake is a motion picture based on a film produced earlier.,0.000000,0,0,0,12,3.4194,0.0000,True,
common_voice_en_21869715-common_voice_en_21869718,A remake is a motion picture based on a film produced earlier.,A remake is a motion picture based on a film produced earlier.,0.000000,0,0,0,12,3.4194,0.0000,True,
common_voice_en_21877403-common_voice_en_21877404,"The radio show ""About a Dog"" was based on her last comedy proposal.",The radio show about a dog was based on her last comedy proposal.,0.000000,0,0,0,13,4.6400,0.0000,True,
common_voice_en_21877403-common_voice_en_21877406,"The radio show ""About a Dog"" was based on her last comedy proposal.",The radio show about a dog was based on her last comedy proposal.,0.000000,0,0,0,13,4.6400,0.0000,True,
common_voice_en_22364189-common_voice_en_22364186,Probability distributions are determined by assigning an expectation to each random variable.,Probability distributions are determined by assigning an expectation to each random variable.,0.000000,0,0,0,12,5.2107,0.0000,True,
common_voice_en_22364189-common_voice_en_22364187,Probability distributions are determined by assigning an expectation to each random variable.,Probability distributions are determined by assigning an expectation to each random variable.,0.000000,0,0,0,12,5.2107,0.0000,True,
common_voice_en_22391641-common_voice_en_22391761,"Almost always, there are enough prizes donated that anyone who enters will get one.","Almost always, there are enough prizes donated that anyone who enters will get one.",0.000000,0,0,0,14,5.6107,0.0000,True,
common_voice_en_22461617-common_voice_en_22461634,The butte's trail leads to a panoramic view from the historic fire lookout.,The Butte's Trail leads to a panoramic view from the historic Fire Lookout.,0.000000,0,0,0,14,5.1117,0.0000,True,
common_voice_en_22461617-common_voice_en_22461638,The butte's trail leads to a panoramic view from the historic fire lookout.,The Buttes Trail leads to a panoramic view from the historic Fire Lookout.,0.142857,1,1,0,12,5.1117,0.0000,True,
common_voice_en_22525318-common_voice_en_22525329,He has also appeared in a number of short films.,He has also appeared in a number of short films.,0.000000,0,0,0,10,3.9705,0.0000,True,
common_voice_en_22575787-common_voice_en_22575789,Several case studies are offered to illustrated uses of these methods.,Several case studies are offered to illustrated uses of these methods.,0.000000,0,0,0,11,4.8053,0.0000,True,
common_voice_en_22575787-common_voice_en_22575799,Several case studies are offered to illustrated uses of these methods.,Several case studies are offered to illustrate uses of these methods.,0.090909,1,0,0,10,4.8053,0.0000,True,
common_voice_en_22709462-common_voice_en_22709463,"It enjoyed moderate success, entering the top forty on various record charts.","It enjoyed moderate success, entering the top 40 on various record charts.",0.000000,0,0,0,12,5.6853,0.0000,True,
common_voice_en_22713724-common_voice_en_22713725,"An episode of ""In Living Color"" was dedicated in Kinison's memory.",An episode of *In Living Color* was dedicated in Kinnison's memory.,0.083333,1,0,0,11,4.1013,0.0000,True,
common_voice_en_22722937-common_voice_en_22722935,"The structure has been heritage listed due to its historical, scientific and architectural rarity.","The structure has been heritage listed due to its historical, scientific, and architectural rarity.",0.000000,0,0,0,14,5.7384,0.0000,True,
common_voice_en_22722937-common_voice_en_22722936,"The structure has been heritage listed due to its historical, scientific and architectural rarity.","The structure has been heritage-listed due to its historical, scientific, and architectural rarity.",0.000000,0,0,0,14,5.7384,0.0000,True,
common_voice_en_22728555-common_voice_en_22728554,Many planes would be lost if they could not see their carriers.,Many planes would be lost if they could not see their careers.,0.083333,1,0,0,11,4.4587,0.0000,True,
common_voice_en_22728555-common_voice_en_22728571,Many planes would be lost if they could not see their carriers.,Many planes would be lost if they could not see their careers.,0.083333,1,0,0,11,4.4587,0.0000,True,
common_voice_en_22763534-common_voice_en_22763535,"Their two research groups are the Materials Performance Division, and the Process Development Division.",Their two research groups are the Materials Performance Division and the Process Development Division.,0.000000,0,0,0,14,5.8240,0.0000,True,
common_voice_en_22763534-common_voice_en_22763537,"Their two research groups are the Materials Performance Division, and the Process Development Division.",Their two research groups are the Materials Performance Division and the Process Development Division.,0.000000,0,0,0,14,5.8240,0.0000,True,
common_voice_en_22768238-common_voice_en_22768240,Notable among them his works for the estates of Harewood and Wentworth Woodhouse.,"Notable among them, his works, for the estates of Harewood and Wentworth Woodhouse.",0.000000,0,0,0,13,6.7278,0.0000,True,
common_voice_en_22768238-common_voice_en_22768242,Notable among them his works for the estates of Harewood and Wentworth Woodhouse.,"Notable among them, his works, for the estates of Harewood and Wentworth Woodhouse.",0.000000,0,0,0,13,6.7278,0.0000,True,
common_voice_en_22771349-common_voice_en_22771350,The actual amount of oil being shipped would have had to be estimated.,The actual amount of oil being shipped would have had to be estimated.,0.000000,0,0,0,13,4.9359,0.0000,True,
common_voice_en_22771349-common_voice_en_22771352,The actual amount of oil being shipped would have had to be estimated.,The actual amount of oil being shipped would have had to be estimated.,0.000000,0,0,0,13,4.9359,0.0000,True,
common_voice_en_22776566-common_voice_en_22776570,"The twins were regarded as 'inseparable' throughout their lives, and they often dressed identically.","The twins were regarded as inseparable throughout their lives, and they often dressed identically.",0.000000,0,0,0,14,4.7733,0.0000,True,
common_voice_en_22777850-common_voice_en_22777852,"A book titled ""Service Through Knowledge and Character"" details the school's history.","A book titled ""Service Through Knowledge and Character"" details the school's history.",0.000000,0,0,0,13,8.2347,0.0000,True,
common_voice_en_22777850-common_voice_en_22777868,"A book titled ""Service Through Knowledge and Character"" details the school's history.","A book titled ""Service Through Knowledge and Character"" details the school's history.",0.000000,0,0,0,13,8.2347,0.0000,True,
common_voice_en_22779827-common_voice_en_22779829,The third floor of the terminal has offices for the operating company and airlines.,The third floor of the terminal has offices for the operating company and airlines.,0.000000,0,0,0,14,6.5973,0.0000,True,
common_voice_en_22793454-common_voice_en_22793457,She was overjoyed by taking part on these projects.,She was overjoyed by taking part on these projects.,0.000000,0,0,0,9,3.3348,0.0000,True,
common_voice_en_22793454-common_voice_en_22793458,She was overjoyed by taking part on these projects.,She was overjoyed by taking part on these projects.,0.000000,0,0,0,9,3.3348,0.0000,True,
common_voice_en_22810002-common_voice_en_22810003,"It was quickly settled by Americans from the east, mainly from the Southern states.","It was quickly settled by Americans from the East, mainly from the Southern states.",0.000000,0,0,0,14,5.4787,0.0000,True,
common_voice_en_22810002-common_voice_en_22810004,"It was quickly settled by Americans from the east, mainly from the Southern states.","It was quickly settled by Americans from the east, mainly from the southern states.",0.000000,0,0,0,14,5.4787,0.0000,True,
common_voice_en_22839883-common_voice_en_22839889,Murat's book was successful and was even translated into English.,Morat's book was successful and was even translated into English.,0.090909,1,0,0,10,5.4560,0.0000,True,
common_voice_en_22925816-common_voice_en_22925815,The album was released with the Copy Control protection system in some regions.,The album was released with the copy control protection system in some regions.,0.000000,0,0,0,13,4.8160,0.0000,True,
common_voice_en_22925816-common_voice_en_22925817,The album was released with the Copy Control protection system in some regions.,The album was released with the copy control protection system in some regions.,0.000000,0,0,0,13,4.8160,0.0000,True,
common_voice_en_22940721-common_voice_en_22940719,"The park features two lakes, English Lake and Odum Lake.",The park features two lakes: English Lake and Odum Lake.,0.000000,0,0,0,10,3.2053,0.0000,True,
common_voice_en_22941073-common_voice_en_22941074,Victor Hugo Emerson was the chief recording engineer at Columbia Records.,Victor Hugo Emerson was the chief recording engineer at Columbia Records.,0.000000,0,0,0,11,4.9280,0.0000,True,
common_voice_en_22941073-common_voice_en_22941090,Victor Hugo Emerson was the chief recording engineer at Columbia Records.,Victor Hugo Emerson was the chief recording engineer at Columbia Records.,0.000000,0,0,0,11,4.9280,0.0000,True,
common_voice_en_22972881-common_voice_en_22972879,"He was a strong supporter of free trade, immigration programmes and education reforms.","He was a strong supporter of free trade, immigration programs, and education reforms.",0.000000,0,0,0,13,6.2381,0.0000,True,
common_voice_en_22972881-common_voice_en_22972884,"He was a strong supporter of free trade, immigration programmes and education reforms.","He was a strong supporter of free trade, immigration programs, and education reforms.",0.000000,0,0,0,13,6.2381,0.0000,True,
common_voice_en_23176027-common_voice_en_23176029,It is positioned on the boundary between the White and Dark Peak character areas.,It is positioned on the boundary between the white and dark peak character areas.,0.000000,0,0,0,14,4.8800,0.0000,True,
common_voice_en_23252329-common_voice_en_23252333,"I don't belong to anywhere else, and now I'm back home, safe and sound.","I don't belong to anywhere else, and now I'm back home, safe and sound.",0.000000,0,0,0,16,4.9512,0.0000,True,
common_voice_en_23252329-common_voice_en_23252335,"I don't belong to anywhere else, and now I'm back home, safe and sound.","I don't belong to anywhere else, and now I'm back home, safe and sound.",0.000000,0,0,0,16,4.9512,0.0000,True,
common_voice_en_23305810-common_voice_en_23305815,His writing style accents the dramatic tension and the lyricism of his plays.,His writing style accents the dramatic tension and the lyricism of his plays.,0.000000,0,0,0,13,4.6293,0.0000,True,
common_voice_en_2331-common_voice_en_2330,You've got the Mayor and Pullman backed against a wall.,"You've got the mayor, and Pullman, backed against a wall.",0.000000,0,0,0,11,6.2401,0.0000,True,
common_voice_en_2331-common_voice_en_2332,You've got the Mayor and Pullman backed against a wall.,"You've got the mayor, and Pullman, backed against a wall.",0.000000,0,0,0,11,6.2401,0.0000,True,
common_voice_en_23316948-common_voice_en_23316944,His remains were cremated and the ashes interred in Quincy Cemetery in Quincy.,"His remains were cremated, and the ashes interred in the Quincy Cemetery in Quincy.",0.076923,0,0,1,13,5.3707,0.0000,True,
common_voice_en_23316948-common_voice_en_23316945,His remains were cremated and the ashes interred in Quincy Cemetery in Quincy.,"His remains were cremated, and the ashes interred in the Quincy Cemetery in Quincy.",0.076923,0,0,1,13,5.3707,0.0000,True,
common_voice_en_23374825-common_voice_en_23374821,Residents depend on central well water and individual septic tanks.,Residents depend on central well water and individual septic tanks.,0.000000,0,0,0,10,4.3253,0.0000,True,
common_voice_en_23381412-common_voice_en_23381413,"While at Philco, he did research in lasers and the optical breakdown of gases.","While at Philco, he did research in lasers and the optical breakdown of gases.",0.000000,0,0,0,14,5.6051,0.0000,True,
common_voice_en_23381412-common_voice_en_23381414,"While at Philco, he did research in lasers and the optical breakdown of gases.","While at Philco, he did research in lasers and the optical breakdown of gases.",0.000000,0,0,0,14,5.6051,0.0000,True,
common_voice_en_23589975-common_voice_en_23589976,When we take to the field we are solemn and deafening hisses attend us.,"When we take to the field, we are solemn. And deafening hisses attend us.",0.000000,0,0,0,14,6.9920,0.0000,True,
common_voice_en_23601048-common_voice_en_23601051,"However, the converse is true: any normal form is also a head normal form.","However, the converse is true; any normal form is also a head normal form.",0.000000,0,0,0,14,5.5200,0.0000,True,
common_voice_en_23606989-common_voice_en_23606990,Dunbar school is the second oldest school in California.,Dunbar School is the second oldest school in California.,0.000000,0,0,0,9,3.1605,0.0000,True,
common_voice_en_23607947-common_voice_en_23607949,Joel Lindpere became the first player to score a goal at Red Bull Arena.,Joe Limpera became the first player to score a goal at Red Bull Arena.,0.142857,2,0,0,12,4.1653,0.0000,True,
common_voice_en_23618179-common_voice_en_23618177,Payment was deposited into a standard farebox on board the bus.,Payment was deposited into a standard fare box onboard the bus.,0.272727,3,0,0,8,5.4933,0.0000,True,
common_voice_en_23618179-common_voice_en_23618180,Payment was deposited into a standard farebox on board the bus.,Payment was deposited into a standard fare box on board the bus.,0.181818,1,0,1,10,5.4933,0.0000,True,
common_voice_en_23621347-common_voice_en_23621349,"In recent years, studies have found that more citizens value career over personal relationships.","In recent years, studies have found that more citizens value career over personal relationships.",0.000000,0,0,0,14,4.9333,0.0000,True,
common_voice_en_23639587-common_voice_en_23639589,Other weapons may be more powerful and carry unlimited ammunition as well.,Other weapons may become more powerful and carry unlimited ammunition as well.,0.083333,1,0,0,11,6.2491,0.0000,True,
common_voice_en_23640041-common_voice_en_23640040,"He did not particularly mind, so he never bothered to change it back.","He did not particularly mind, so he never bothered to change it back.",0.000000,0,0,0,13,3.2552,0.0000,True,
common_voice_en_23640041-common_voice_en_23640043,"He did not particularly mind, so he never bothered to change it back.","He did not particularly mind, so he never bothered to change it back.",0.000000,0,0,0,13,3.2552,0.0000,True,
common_voice_en_23650405-common_voice_en_23650404,Sheffield City Swimming Club is based at Ponds Forge in Sheffield.,Sheffield City Swimming Club is based at Pons Forge in Sheffield.,0.090909,1,0,0,10,3.9627,0.0000,True,
common_voice_en_23650405-common_voice_en_23650406,Sheffield City Swimming Club is based at Ponds Forge in Sheffield.,Sheffield City Swimming Club is based at Ponds Forge in Sheffield.,0.000000,0,0,0,11,3.9627,0.0000,True,
common_voice_en_23699312-common_voice_en_23699314,"He has also produced two collections of gag cartoons, Haw!",He has also produced two collections of gag cartoons. Ha.,0.100000,1,0,0,9,4.6646,0.0000,True,
common_voice_en_23700044-common_voice_en_23700043,Dream punishes Alex by cursing him to experience an unending series of nightmares.,Dream punishes Alex by cursing him to experience an unending series of nightmares.,0.000000,0,0,0,13,6.2870,0.0000,True,
common_voice_en_23700044-common_voice_en_23700045,Dream punishes Alex by cursing him to experience an unending series of nightmares.,Dream punishes Alex by cursing him to experience an unending series of nightmares.,0.000000,0,0,0,13,6.2870,0.0000,True,
common_voice_en_23718813-common_voice_en_23718811,"The school's most visible corporate affiliation is with Hillyard, Incorporated a cleaning supplies company.","The school's most visible corporate affiliation is with Hilliard Incorporated, a cleaning supplies company.",0.066667,1,0,0,14,6.3200,0.0000,True,
common_voice_en_23718813-common_voice_en_23718814,"The school's most visible corporate affiliation is with Hillyard, Incorporated a cleaning supplies company.","The school's most visible corporate affiliation is with Hilliard Incorporated, a cleaning supplies company.",0.066667,1,0,0,14,6.3200,0.0000,True,
common_voice_en_23726733-common_voice_en_23726734,"The scientist attempts to retrieve Bugs, but is pushed away.","The scientist attempts to retrieve bugs, but is pushed away.",0.000000,0,0,0,10,4.6933,0.0000,True,
common_voice_en_23728823-common_voice_en_23728826,"The Constable then strikes Henry's hand, causing him to drop his sword.","The constable then strikes Henry's hand, causing him to drop his sword.",0.000000,0,0,0,13,4.3253,0.0000,True,
common_voice_en_23728823-common_voice_en_23728827,"The Constable then strikes Henry's hand, causing him to drop his sword.","The constable then strikes Henry's hand, causing him to drop his sword.",0.000000,0,0,0,13,4.3253,0.0000,True,
common_voice_en_23729047-common_voice_en_23729050,"Some flavors are only sold in specific locations, such as tourist spots.","Some flavors are only sold in specific locations, such as tourist spots.",0.000000,0,0,0,12,5.3067,0.0000,True,
common_voice_en_23729047-common_voice_en_23729051,"Some flavors are only sold in specific locations, such as tourist spots.","Some flavors are only sold in specific locations, such as tourist spots.",0.000000,0,0,0,12,5.3067,0.0000,True,
common_voice_en_23733663-common_voice_en_23733664,In the city museum's graphic department there is a workshop displaying his printing equipment.,"In the city museum's graphic department, there is a workshop displaying his printing equipment.",0.000000,0,0,0,15,5.6747,0.0000,True,
common_voice_en_23733663-common_voice_en_23733666,In the city museum's graphic department there is a workshop displaying his printing equipment.,"In the city museum's graphic department, there is a workshop displaying his printing equipment.",0.000000,0,0,0,15,5.6747,0.0000,True,
common_voice_en_23750957-common_voice_en_23750960,The Faculty Board for Teacher Education is also responsible for educational research.,The faculty board for teacher education is also responsible for educational research.,0.000000,0,0,0,12,5.9666,0.0000,True,
common_voice_en_23750957-common_voice_en_23774578,The Faculty Board for Teacher Education is also responsible for educational research.,The faculty board for teacher education is also responsible for educational research.,0.000000,0,0,0,12,5.9666,0.0000,True,
common_voice_en_23763831-common_voice_en_23763836,He attended the American Academy school in Larnaca before moving back to England.,He attended the American Academy School in Larnaca before moving back to England.,0.000000,0,0,0,13,4.6051,0.0000,True,
common_voice_en_23763831-common_voice_en_23763838,He attended the American Academy school in Larnaca before moving back to England.,He attended the American Academy School in Larnaca before moving back to England.,0.000000,0,0,0,13,4.6051,0.0000,True,
common_voice_en_23771355-common_voice_en_23771359,"It is considered offensive to refer to a ""Brianna"" as ""Brian"".",It is considered offensive to refer to a Brianna as Brian.,0.000000,0,0,0,11,5.5893,0.0000,True,
common_voice_en_23786332-common_voice_en_23786333,Indiana Mall is the area's major shopping center.,Indiana Mall is the area's major shopping center.,0.000000,0,0,0,9,3.2320,0.0000,True,
common_voice_en_23804758-common_voice_en_23804761,There are more than seven other deemed universities in the city.,There are more than seven other deemed universities in the city.,0.000000,0,0,0,11,6.6240,0.0000,True,
common_voice_en_23804758-common_voice_en_23804770,There are more than seven other deemed universities in the city.,There are more than seven other deemed universities in the city.,0.000000,0,0,0,11,6.6240,0.0000,True,
common_voice_en_23809069-common_voice_en_23809073,"Instead, they can change concavity around vertical asymptotes or discontinuities.","Instead, they can change concavity around vertical asymptotes or discontinuities.",0.000000,0,0,0,10,5.8613,0.0000,True,
common_voice_en_23809069-common_voice_en_23809074,"Instead, they can change concavity around vertical asymptotes or discontinuities.","Instead, they can change concavity around vertical asymptotes or discontinuities.",0.000000,0,0,0,10,5.8613,0.0000,True,
common_voice_en_23815833-common_voice_en_23815835,"The joke originated on Usenet, and has appeared in several online parodies.",The joke originated on Usenet and has appeared in several online parodies.,0.000000,0,0,0,12,7.4080,0.0000,True,
common_voice_en_23843606-common_voice_en_23843609,He then went into hiding to await his metamorphosis.,He then went into hiding to await his metamorphosis.,0.000000,0,0,0,9,3.7645,0.0000,True,
common_voice_en_23851540-common_voice_en_23851542,"Paradise contains most tourist attractions in the Las Vegas area, excluding downtown.","Paradise contains most tourist attractions in the Las Vegas area, excluding downtown.",0.000000,0,0,0,12,5.0453,0.0000,True,
common_voice_en_23954802-common_voice_en_23954801,Alcohol abuse compounded the difficulties he was experiencing in his musical career.,Alcohol abuse compounded the difficulties he was experiencing in his musical career.,0.000000,0,0,0,12,6.1547,0.0000,True,
common_voice_en_23962172-common_voice_en_23962173,"Today, Indonesian Chinese hold the same rights as other ethnic groups.","Today, Indonesian Chinese hold the same rights as other ethnic groups.",0.000000,0,0,0,11,3.8838,0.0000,True,
common_voice_en_23963776-common_voice_en_23963775,"Disconcerted, Morris would not publish again for a further eight years.","Disconcerted, Morris would not publish again for a further eight years.",0.000000,0,0,0,11,4.7947,0.0000,True,
common_voice_en_23963776-common_voice_en_23963795,"Disconcerted, Morris would not publish again for a further eight years.","Disconcerted, Morris would not publish again for a further eight years.",0.000000,0,0,0,11,4.7947,0.0000,True,
common_voice_en_23976710-common_voice_en_23976707,It featured critical articles as well as reviews of short fiction and novels.,It featured critical articles as well as reviews of short fiction and novels.,0.000000,0,0,0,13,5.0133,0.0000,True,
common_voice_en_23976710-common_voice_en_23976708,It featured critical articles as well as reviews of short fiction and novels.,It featured critical articles as well as reviews of short fiction and novels.,0.000000,0,0,0,13,5.0133,0.0000,True,
common_voice_en_23982302-common_voice_en_23982305,It operates regional scheduled services and charter flights across East and Central Africa.,It operates regional scheduled services and charter flights across East and Central Africa.,0.000000,0,0,0,13,7.2746,0.0000,True,
common_voice_en_23998981-common_voice_en_23998980,"The high street has numerous shops, pubs, restaurants and businesses.","The high street has numerous shops, pubs, restaurants, and businesses.",0.000000,0,0,0,10,5.6049,0.0000,True,
common_voice_en_23998981-common_voice_en_23998983,"The high street has numerous shops, pubs, restaurants and businesses.","The high street has numerous shops, pubs, restaurants, and businesses.",0.000000,0,0,0,10,5.6049,0.0000,True,
common_voice_en_24009789-common_voice_en_24009790,He now works as a motivational public speaker and writer.,He now works as a motivational public speaker and writer.,0.000000,0,0,0,10,3.2373,0.0000,True,
common_voice_en_24009789-common_voice_en_24009791,He now works as a motivational public speaker and writer.,He now works as a motivational public speaker and writer.,0.000000,0,0,0,10,3.2373,0.0000,True,
common_voice_en_24015114-common_voice_en_24015142,Here he resided for many years continuing to direct the affairs of his theatre.,"Here he resided for many years, continuing to direct the affairs of his theater.",0.000000,0,0,0,14,3.9520,0.0000,True,
common_voice_en_24015114-common_voice_en_24015144,Here he resided for many years continuing to direct the affairs of his theatre.,"Here he resided for many years, continuing to direct the affairs of his theatre.",0.000000,0,0,0,14,3.9520,0.0000,True,
common_voice_en_24015547-common_voice_en_24015544,"Available languages are English, Japanese, Traditional Chinese and Simplified Chinese.","Available languages are English, Japanese, traditional Chinese, and simplified Chinese.",0.000000,0,0,0,10,6.1387,0.0000,True,
common_voice_en_24015547-common_voice_en_24015546,"Available languages are English, Japanese, Traditional Chinese and Simplified Chinese.","Available languages are English, Japanese, traditional Chinese, and simplified Chinese.",0.000000,0,0,0,10,6.1387,0.0000,True,
common_voice_en_24356884-common_voice_en_24356917,"They soldiers and officers there are doing God's work, night and day.",These soldiers and officers there are doing God's work night and day.,0.076923,1,0,0,12,4.0320,0.0000,True,
common_voice_en_24356884-common_voice_en_24356920,"They soldiers and officers there are doing God's work, night and day.","These soldiers and officers there are doing God's work, night and day.",0.076923,1,0,0,12,4.0320,0.0000,True,
common_voice_en_24423943-common_voice_en_24423942,The following schools were the final members of the Midwest Collegiate Conference.,The following schools were the final members of the Midwest Collegiate Conference.,0.000000,0,0,0,12,4.5227,0.0000,True,
common_voice_en_24423943-common_voice_en_24423945,The following schools were the final members of the Midwest Collegiate Conference.,The following schools were the final members of the Midwest Collegiate Conference.,0.000000,0,0,0,12,4.5227,0.0000,True,
common_voice_en_24504889-common_voice_en_24504891,The engine does not use titanium valves or connecting rods.,The engine does not use titanium valves or connecting rods.,0.000000,0,0,0,10,4.5545,0.0000,True,
common_voice_en_24504889-common_voice_en_24504894,The engine does not use titanium valves or connecting rods.,The engine does not use titanium valves or connecting rods.,0.000000,0,0,0,10,4.5545,0.0000,True,
common_voice_en_24518104-common_voice_en_24518109,Sweezy received the bronze star for his role in the war.,Sweezy received the Bronze Star for his role in the war.,0.000000,0,0,0,11,4.2400,0.0000,True,
common_voice_en_24518104-common_voice_en_24518111,Sweezy received the bronze star for his role in the war.,Sweezy received the Bronze Star for his role in the war.,0.000000,0,0,0,11,4.2400,0.0000,True,
common_voice_en_24523505-common_voice_en_24523504,"Today, transaction cost economics is used to explain a number of different behaviours.","Today, transaction costs economics is used to explain a number of different behaviors.",0.076923,1,0,0,12,6.0853,0.0000,True,
common_voice_en_24523505-common_voice_en_24523506,"Today, transaction cost economics is used to explain a number of different behaviours.","Today, transaction costs economics is used to explain a number of different behaviors.",0.076923,1,0,0,12,6.0853,0.0000,True,
common_voice_en_24567654-common_voice_en_24567652,"In some installations, the weights are unequal, allowing damping over a greater frequency range.","In some installations, the weights are unequal, allowing damping over a greater frequency range.",0.000000,0,0,0,14,5.7280,0.0000,True,
common_voice_en_24567654-common_voice_en_24567661,"In some installations, the weights are unequal, allowing damping over a greater frequency range.","In some installations, the weights are unequal, allowing damping over a greater frequency range.",0.000000,0,0,0,14,5.7280,0.0000,True,
common_voice_en_24605843-common_voice_en_24605841,This region is where gold was first discovered in the United States.,This region is where gold was first discovered in the United States.,0.000000,0,0,0,12,3.7547,0.0000,True,
common_voice_en_24605843-common_voice_en_24605845,This region is where gold was first discovered in the United States.,This region is where gold was first discovered in the United States.,0.000000,0,0,0,12,3.7547,0.0000,True,
common_voice_en_24681934-common_voice_en_24681933,It is considered to be of the most memorable plays in Grey Cup history.,It is considered to be of the most memorable plays in Grey Cup history.,0.000000,0,0,0,14,4.2827,0.0000,True,
common_voice_en_24681934-common_voice_en_24681937,It is considered to be of the most memorable plays in Grey Cup history.,It is considered to be of the most memorable plays in Grey Cup history.,0.000000,0,0,0,14,4.2827,0.0000,True,
common_voice_en_24814747-common_voice_en_24814749,Several manufacturers offer screens that roll into a pocket when not in use.,Several manufacturers offer screens that roll into a pocket when not in use.,0.000000,0,0,0,13,5.1939,0.0000,True,
common_voice_en_24819370-common_voice_en_24819368,"A male usually takes one mate, but other females may share his territory.","A male usually takes one mate, but other females may share his territory.",0.000000,0,0,0,13,5.7440,0.0000,True,
common_voice_en_24837486-common_voice_en_24837489,"Without public access to the advisory, it is obviously impossible to comment in detail.","Without public access to the advisory, it is obviously impossible to comment in detail.",0.000000,0,0,0,14,5.3190,0.0000,True,
common_voice_en_24912752-common_voice_en_24912751,Some ideas discussed during that chat eventually made it into Quake's future public releases.,Some ideas discussed during that chat eventually made it into Quake's future public releases.,0.000000,0,0,0,15,6.3712,0.0000,True,
common_voice_en_24912752-common_voice_en_24913161,Some ideas discussed during that chat eventually made it into Quake's future public releases.,Some ideas discussed during that chat eventually made it into Quake's future public releases.,0.000000,0,0,0,15,6.3712,0.0000,True,
common_voice_en_24985801-common_voice_en_24985800,"Rodale publishes health and wellness lifestyle magazines, including ""Men's Health"" and ""Prevention"".","Rhodeale publishes health and wellness lifestyle magazines, including *Men's Health* and *Prevention*.",0.076923,1,0,0,12,5.4773,0.0000,True,
common_voice_en_24985801-common_voice_en_24985802,"Rodale publishes health and wellness lifestyle magazines, including ""Men's Health"" and ""Prevention"".","Rhodeau publishes health and wellness lifestyle magazines, including *Men's Health* and *Prevention*.",0.076923,1,0,0,12,5.4773,0.0000,True,
common_voice_en_24988318-common_voice_en_24988314,"Partly based on sci.math posting by Bill Taylor, used by permission.","Partly based on Symeth posting by Bill Taylor, used by permission.",0.166667,1,1,0,10,3.8453,0.0000,True,
